koi_period,koi_duration,koi_prad,koi_teq,koi_steff,koi_slogg,koi_srad,label
1.3325283,4.387,0.79,1652,6089,4.527,0.889,1
0.544962808,1.2436,1.47,1738,5277,4.664,0.647,1
0.536336947,1.1142,1.91,1976,5508,4.569,0.84,1
0.769127408,0.9754,1.1,1929,6026,4.551,0.843,1
1.332563151,6.3598,27.39,1702,6091,4.487,0.967,1
0.896384959,1.066,1.05,1808,5837,4.502,0.843,1
2.04515119,4.025,2.9,2945,9206,4.112,2.157,1
0.85854531,0.382,1.36,1672,5269,4.491,0.864,1
1.332566137,4.27,1.73,1702,6091,4.487,0.967,1
0.812589913,1.1214,0.77,2078,6140,4.455,1.048,1
1.236865633,0.7692,1.34,1569,5618,4.515,0.878,1
0.968972376,1.622,1.09,1851,5853,4.463,1.007,1
4.32849536,2.731,1.25,1604,6070,3.924,1.984,1
1.926881707,1.178,1.43,1673,6243,4.354,1.155,1
0.536652732,2.426,0.72,2428,6025,4.377,1.093,1
0.865758115,0.8958,1.57,2112,6224,4.409,1.083,1
1.332561125,4.462,1.44,1536,5716,4.544,0.872,1
0.761122372,1.028,4.77,2981,6911,4.038,1.501,1
1.434200285,5.818,289.3,2411,6911,4.038,1.501,1
2.90393978,12.746,1,2519,7677,3.856,2.812,1
0.716709958,0.5506,1.35,2719,6109,4.018,1.547,1
0.566801886,5.733,0.54,3862,7589,4.023,2.169,1
4.11755272,4.415,1.09,1641,6422,4.023,1.85,1
0.499665001,1.6508,1.14,3158,5520,3.807,2.102,1
0.566802492,4.435,1.64,2203,5780,4.438,1,1
2.302363555,8.5441,19.94,1568,5948,4.269,1.229,1
0.934179476,3.651,0.7,3276,8018,4.105,1.931,1
0.705894702,5.173,1.56,4882,10346,4.077,2.449,1
1.332570574,3.638,0.89,2526,6616,3.961,1.881,1
0.954391636,7.19,2.63,3040,7056,3.992,2.128,1
2.131661909,1.815,1.26,1941,5884,3.96,1.986,1
1.366942422,2.015,0.86,1639,5780,4.438,1,1
3.0001181,9.678,0.74,2566,8431,3.97,2.485,1
1.039048037,1.684,0.42,1753,5695,4.444,0.954,1
1.213750279,3.828,0.61,1938,6241,4.355,1.11,1
0.544560519,1.697,43.58,11812,3715,0.851,80.529,1
0.607538435,5.549,1.34,3219,7076,4.147,1.691,1
0.962824061,2.8375,3.75,2847,4900,3.418,3.47,1
2.42647677,2.011,0.76,1710,6025,4.1,1.445,1
0.987622273,1.005,1.27,3863,9464,4.116,2.184,1
3.79637455,8.746,1.06,1625,6026,3.964,1.895,1
2.41811321,2.194,0.79,1572,6379,4.36,1.111,1
1.070976603,1.122,0.96,2124,5717,4.109,1.433,1
1.245325816,2.637,1.67,2676,6106,3.781,2.477,1
1.54946891,6.619,1.32,3006,7382,3.838,2.804,1
0.689967832,1.2135,1.86,2304,4854,3.939,1.749,1
1.89129816,5.507,0.89,2800,8482,4.089,2.106,1
0.918423569,3.497,0.94,2172,6208,4.314,1.183,1
0.573709107,1.5108,2.48,3070,5263,3.677,2.309,1
3.22452656,5.156,24.48,4883,3857,1.338,34.674,1
1.89127459,4.874,1.99,3342,7919,3.663,3.46,1
1.3325635,4.041,0.46,1722,5654,4.33,1.12,1
3.15721824,3.921,1.44,1792,6120,3.934,2,1
0.96283264,2.947,0.74,1686,5955,4.617,0.733,1
2.97601746,5.4,220.87,2800,5140,2.955,7.746,1
4.664185354,4.323,292.11,1683,5062,3.515,3.579,1
1.501760175,5.85656,70.1,1850,6466,4.333,0.989,1
1.824653352,4.3089,55.78,1679,6413,4.372,0.941,1
3.18511452,4.85145,95.51,1564,6516,4.249,1.279,1
2.086076074,2.39504,3105.73,1644,6124,4.265,1.119,1
1.036592696,2.3903,39.3,1545,5547,4.599,0.742,1
2.544594423,3.25108,115.78,1609,5503,4.033,1.616,1
1.219034208,2.4165,40.68,1978,5914,4.217,1.271,1
2.332113913,2.94922,171.94,1595,6384,4.348,1.094,1
4.818863094,6.21186,51.99,1595,6313,3.936,1.935,1
2.181558785,4.40583,103.52,1821,6570,4.239,1.393,1
0.895276225,3.10125,174.46,2730,5242,3.631,2.55,1
2.9953577,5.84,98.81,1792,5949,3.892,1.94,1
1.674984835,5.1335,151.65,3054,8285,3.971,2.451,1
1.450206119,3.5866,87.95,2673,7564,4.093,1.893,1
1.922860527,3.7578,72.11,1835,6400,4.234,1.314,1
1.780982775,3.24983,64.31,1502,5780,4.438,1,1
1.815632705,3.35889,113.76,3428,9954,4.07,2.408,1
1.471057002,4.1409,168.01,3692,8749,3.806,2.911,1
1.303858656,4.33433,74.08,2082,6282,4.207,1.343,1
2.617286382,9.5271,169.49,2013,5510,3.641,2.649,1
3.015519182,3.1726,168.1,1837,5299,3.672,2.761,1
2.489550795,2.73838,53.11,1707,6184,4.138,1.406,1
4.469730342,5.8222,89.53,1614,5758,3.808,2.318,1
1.731803701,5.7753,24.43,1527,5761,4.426,1.029,1
2.648298613,2.6685,164,3343,5039,2.727,11.828,1
0.876826389,2.98939,33.54,2053,6337,4.47,0.971,1
2.119113425,5.7319,54.7,1851,6381,4.155,1.423,1
1.160153329,2.1302,62.04,2183,6200,4.161,1.382,1
4.032762003,3.9455,92.32,2582,4969,2.899,9.433,1
2.080431197,7.1233,51.53,1666,6362,4.348,1.153,1
2.080430391,7.5423,337.57,2721,8344,4.04,2.115,1
1.157804599,4.69778,119.34,2238,6502,4.227,1.407,1
1.433264114,6.3367,145.7,2693,7311,4.013,1.959,1
3.187120932,6.9468,954.22,4036,4599,2.137,23.673,1
1.023470277,2.31826,91.59,1807,5780,4.438,1,1
0.875268349,1.6181,36.65,1912,5821,4.402,0.898,1
1.06100871,2.7907,477.97,1570,5080,4.417,0.947,1
0.962835317,5.0687,407.66,7106,3982,1.464,32.244,1
1.57051804,3.1884,480.77,4663,5102,2.462,15.458,1
0.623441636,1.46001,29.19,1711,5319,4.612,0.654,1
0.668483776,2.2414,60.18,2082,5780,4.438,1,1
1.135930036,4.5892,22.79,1836,6247,4.489,0.954,1
0.642348692,2.09744,37.18,1830,5441,4.553,0.791,1
2.415923082,9.7195,309.15,3330,8796,3.711,3.278,1
0.656201004,4.15662,128.57,2155,6025,4.472,0.999,1
2.617285567,9.5231,54.09,1688,6432,4.207,1.345,1
1.412523974,5.75,69.71,1930,6609,4.391,1.135,1
1.507102348,6.2719,37.49,1575,5884,4.453,0.876,1
1.274840974,2.57381,453.69,2023,6211,4.247,1.281,1
1.433262312,5.9992,37.67,1770,5977,4.318,1.068,1
1.986637503,3.7151,2420.28,3236,9191,3.973,2.619,1
0.77544526,1.92642,34.71,1888,5870,4.545,0.867,1
1.303570428,2.33291,243.81,2719,4884,3.279,3.584,1
0.594276199,2.0188,266.99,1564,4756,4.603,0.667,1
1.195514829,5.5655,10.58,1957,6040,4.271,1.155,1
2.60721348,2.6856,7.48,1545,6357,4.37,1.217,1
0.752158138,2.43881,110.92,2867,5770,3.844,2.221,1
3.539630639,1.506,42.31,1790,7033,4.11,1.631,1
2.8823741,15.95,104.85,2913,4705,2.667,8.058,1
0.974303424,2.1096,39.69,1660,5695,4.569,0.799,1
2.347491498,21.957,61.7,1503,5891,4.305,1.138,1
0.890745321,1.8754,57.5,1890,5780,4.438,1,1
1.873380396,10.209,91.22,1668,5992,4.283,1.171,1
1.873379917,9.0022,93.85,3454,4897,2.769,9.407,1
1.247159091,2.5317,36136.8,4122,4770,2.605,9.67,1
2.119111618,7.8749,38.5,1598,6276,4.385,1.106,1
1.80186241,8.0662,137.81,2720,7479,3.919,2.324,1
1.674690003,1.9653,4.52,1814,6397,4.331,1.157,1
1.78527963,6.3225,42.18,1771,6484,4.377,1.173,1
0.933489316,1.44627,55.76,1982,5758,4.307,1.084,1
1.908527249,4.171,3.61,3193,9174,4.013,2.471,1
0.569115076,3.50283,171.83,3403,7172,4.107,1.77,1
2.845748719,12.8774,143.05,1666,5641,3.948,1.776,1
1.031099958,3.0094,31,1592,5661,4.589,0.76,1
0.677761087,3.4467,29.59,1903,5693,4.551,0.856,1
0.798196939,2.17384,68.65,1961,5780,4.438,1,1
1.233070772,1.3966,2.55,1525,5614,4.561,0.827,1
0.546248176,2.0272,63.83,2228,5780,4.438,1,1
1.811966641,3.7104,301.38,2573,5904,3.602,3.348,1
0.994661834,1.5794,453.8,1900,5750,4.332,1.021,1
0.93875077,1.3901,1.55,1796,5825,4.516,0.923,1
2.992707033,1.2363,7.67,2327,5908,3.497,3.915,1
0.716709586,0.7992,418.45,3127,5173,3.471,2.742,1
2.24806451,5.0642,55.61,1606,6308,4.353,1.153,1
1.466535676,0.9105,4.8,1672,5888,4.387,1.02,1
1.803701324,1.5146,1.03,1782,6438,4.33,1.166,1
1.219322123,4.6807,64.82,1569,5455,4.458,0.897,1
1.870990944,1.8341,953.75,1721,6429,4.378,1.145,1
1.241483342,2.3018,28.3,1849,6146,4.393,1.056,1
0.955297129,1.7024,242.46,1551,5319,4.548,0.734,1
1.673664736,1.7158,2.3,1720,6437,4.439,1.042,1
1.791110205,2.098,1.39,1548,6040,4.469,0.999,1
0.582895567,0.7706,2.53,2345,6263,4.46,1.009,1
0.695953199,1.418,2.32,2723,6731,4.251,1.405,1
1.278555313,1.4252,5.28,1509,5637,4.564,0.821,1
0.831741677,2.2782,37.13,2207,6362,4.408,1.144,1
1.138543376,2.0922,1.27,2414,6522,4.089,1.528,1
1.231360884,5.484,3.07,1840,6095,4.378,1.016,1
1.92149722,1.848,240.28,2384,6831,3.959,2.247,1
1.093663559,1.4839,1.35,1676,5835,4.544,0.869,1
1.88655321,1.383,71.9,1795,6296,4.247,1.249,1
1.061935119,3.3299,32.95,1934,6258,4.449,1.031,1
1.845607954,2.4269,275.24,2503,5974,3.639,2.978,1
0.723946061,2.193,67.5,3195,5160,3.424,2.897,1
0.905678547,2.1306,93.33,1880,5780,4.438,1,1
0.909310737,3.436,46.36,2194,6428,4.377,1.156,1
0.648774092,2.9653,1.6,1660,5026,4.557,0.729,1
0.652443628,1.8793,2.65,1968,5638,4.488,0.883,1
1.332564293,5.9836,34.94,1694,6046,4.486,0.972,1
0.660629255,5.994,17.67,2033,6024,4.55,0.849,1
0.885123459,3.4594,1.18,1958,5979,4.44,0.998,1
1.33256681,6.6069,38.23,2007,6388,4.284,1.223,1
0.704541909,1.053,1.78,2120,6063,4.476,1.012,1
0.697995401,3.8804,30.4,1606,5180,4.636,0.692,1
0.736194683,1.2709,2.26,2211,6319,4.447,1.032,1
0.540289842,4.765,1.05,2277,5997,4.483,0.993,1
0.882172763,3.367,3.39,1963,6168,4.482,0.911,1
1.332560222,6.51,13.66,1781,6150,4.41,1.004,1
0.938672068,1.1733,36.43,1933,5888,4.394,1.008,1
0.849278606,3.256,27.85,1782,5751,4.552,0.854,1
1.444453798,0.9748,2.2,1800,5305,4.088,1.449,1
0.933747037,3.9974,3.27,3637,6979,3.674,3.085,1
1.204530085,1.6649,1.6,1970,5340,4.046,1.504,1
0.730946321,3.857,10.11,1863,5761,4.561,0.828,1
0.686993582,3.3736,67.15,2061,5780,4.438,1,1
1.324249858,1.402,1.32,2218,6531,4.184,1.53,1
0.780632004,1.4134,494.96,2715,5354,3.754,2.18,1
0.730944471,4.312,6.01,1771,5504,4.572,0.819,1
0.552834307,1.2847,215.05,3102,5132,3.675,2.648,1
0.75835468,4.3171,122.94,3120,7131,4.084,1.83,1
0.962827975,3.057,1.54,2682,6561,4.054,1.821,1
0.524176094,0.8725,1.42,2045,5396,4.491,0.93,1
1.89130251,5.626,1.22,1675,5892,4.228,1.192,1
0.962815183,2.581,1.12,3152,6638,3.792,2.445,1
1.728526189,3.928,3.31,2491,6701,3.882,2.237,1
2.190691027,4.471,0.99,1580,6205,4.367,1.136,1
0.947730115,1.059,2.57,3885,9436,4.122,2.161,1
0.868723335,1.229,1.53,1999,5761,4.331,1.046,1
0.56680037,1.9216,1.93,2397,6173,4.429,1.108,1
4.93209467,3.4,1.63,1740,7232,4.043,1.937,1
0.974478016,1.9041,1.25,1513,5043,4.502,0.819,1
0.735145086,5.303,35.48,2523,6661,4.341,1.29,1
0.827350283,2.3344,0.8,2054,5614,4.268,1.121,1
1.317232539,7.089,5.78,2166,6698,4.267,1.37,1
0.730949208,3.451,3.94,2359,6428,4.377,1.156,1
1.387834864,2.14,1.29,1775,6277,4.449,1.031,1
0.678349438,2.9405,32.63,1852,5575,4.558,0.834,1
0.72356792,1.316,7,4705,8855,3.818,2.858,1
1.615911277,0.771,2.74,2200,6770,4.15,1.623,1
1.728529673,3.3613,1.17,1677,5872,4.282,1.157,1
1.8912207,4.855,0.87,1670,6569,4.41,0.927,1
1.398628947,9.615,2.22,3667,8162,3.731,3.205,1
1.027904981,1.6472,36.62,1654,5432,4.446,0.872,1
1.106529512,8.479,19.87,1654,5931,4.576,0.803,1
1.419749146,1.5126,0.84,1760,6187,4.422,1.052,1
0.73095302,2.309,0.82,2651,6609,4.234,1.422,1
0.979162857,2.646,1.07,1554,5391,4.585,0.786,1
0.85592367,1.519,0.9,1657,5437,4.539,0.759,1
0.624676008,2.5556,1.7,4465,9589,4.152,2.095,1
0.75976767,3.052,1.11,1748,5504,4.572,0.819,1
0.793663381,0.8256,1.17,1615,5080,4.533,0.826,1
0.692979676,1.082,0.82,2210,6103,4.41,1.024,1
0.88514263,3.553,0.86,1814,5903,4.546,0.864,1
0.597933815,3.1655,31.35,2127,6052,4.539,0.863,1
1.061006574,1.935,1.15,1680,5767,4.538,0.881,1
0.924816788,2.612,1.29,1960,6140,4.459,0.969,1
1.540394662,1.7416,1.14,1522,5649,4.421,0.884,1
1.33255638,4.485,1.15,1719,6077,4.471,0.999,1
0.535578969,1.7899,20.55,2876,6614,4.259,1.322,1
3.57017498,4.863,58.71,6119,3812,0.93,69.001,1
1.1060126,2.987,1.03,1902,6241,4.45,1.031,1
1.121732561,0.95,2.38,2384,5023,3.682,2.571,1
0.708563086,6.493,15.98,1591,5267,4.66,0.652,1
0.655937713,1.2768,1.53,2411,4968,3.924,1.755,1
2.43584153,2.141,1.14,1686,6511,4.284,1.275,1
1.332552281,3.815,1.3,1738,6091,4.458,1.025,1
0.94182582,5.919,23.12,2201,6419,4.33,1.142,1
0.783258387,2.2926,1.28,1559,5067,4.565,0.715,1
1.231363736,5.7566,45.89,1700,5780,4.438,1,1
0.755105919,3.271,1.08,1764,5465,4.535,0.819,1
1.111355325,12.552,22.06,2166,6483,4.297,1.256,1
0.936746999,4.193,1.57,3817,7843,3.829,2.909,1
0.621361759,1.1353,0.85,2433,6228,4.341,1.129,1
0.504426125,1.5933,55.05,2339,6043,4.452,0.901,1
0.978047449,2.7303,105.63,3144,5100,3.368,4.569,1
0.975309246,1.0911,1.13,1932,6096,4.455,1.022,1
0.894851592,4.126,30.43,1752,5751,4.552,0.854,1
3.82316376,2.158,1.04,1554,6597,4.207,1.491,1
0.842336112,1.5757,1.38,1943,5765,4.415,0.998,1
0.971915428,1.629,0.7,1581,5406,4.576,0.822,1
1.29406128,1.257,1.14,2052,6594,4.322,1.19,1
0.925657078,1.551,0.94,2381,6058,4.135,1.612,1
0.537109866,1.814,125.99,2965,5407,3.848,2.055,1
0.53654469,2.818,1.01,1749,5040,4.594,0.73,1
1.005207007,1.62,0.89,1683,5717,4.546,0.864,1
0.952372551,3.893,15.97,1869,6086,4.511,0.921,1
1.089088655,2.752,2.05,1905,6167,4.444,1.064,1
1.227986053,1.579,1.2,1672,5746,4.435,0.931,1
0.569966033,1.462,1.04,2747,5814,4.066,1.549,1
1.33257085,3.774,1.08,1693,6089,4.495,0.95,1
0.536650706,4.809,21.27,2164,5819,4.494,0.881,1
0.95238198,2.891,0.96,2675,6975,4.157,1.55,1
0.662456389,1.592,50.98,2765,6429,4.149,1.454,1
1.33256365,5.75,19.89,1820,6341,4.446,1.033,1
1.182858516,2.887,0.69,2156,6312,4.203,1.325,1
0.539915238,1.139,0.68,1727,5166,4.65,0.678,1
2.18076675,22.83,16.98,2097,6903,4.1,1.75,1
1.166960278,1.5907,0.9,1673,5912,4.532,0.889,1
0.530958339,2.42,0.68,1858,5324,4.603,0.751,1
0.696285403,2.319,1.01,1967,5904,4.543,0.867,1
0.6962919,2.298,0.91,1967,5904,4.543,0.867,1
0.715824756,1.285,0.59,1918,5640,4.486,0.909,1
0.785474877,2.0105,60.25,1771,5356,4.466,0.871,1
1.975205819,1.615,1.18,1754,6225,4.251,1.294,1
0.960843627,2.544,1.28,1863,5710,4.415,1.083,1
0.950734937,1.013,1.48,1907,6039,4.478,1.005,1
2.17815956,1.819,1.36,1605,6260,4.36,1.148,1
1.33254359,3.961,1.47,2695,6613,3.87,2.237,1
0.562565704,1.697,0.71,2621,6581,4.389,1.141,1
0.530967458,1.957,0.95,4196,8476,4.122,2.053,1
0.566803138,2.663,0.68,2826,6292,4.179,1.493,1
0.909125529,1.426,0.97,1815,5486,4.389,0.996,1
1.450886907,1.781,1.24,1699,6046,4.423,1.023,1
1.089077255,2.063,0.77,2040,6455,4.399,1.098,1
1.66271096,1.702,1.56,2307,6028,3.842,2.244,1
0.888477901,1.586,1.48,1670,5551,4.57,0.809,1
0.503999734,0.5475,3.35,1604,4898,4.686,0.568,1
4.4408287,8.985,1.69,1642,5159,3.604,3.062,1
0.6410767,1.292,0.95,2197,6077,4.451,0.961,1
1.21474657,7.72,6.76,3302,6732,3.632,3.276,1
0.498430072,1.2046,0.56,1997,5418,4.524,0.782,1
1.710315,2.926,0.68,1694,6190,4.373,1.081,1
1.050852687,1.6035,59.98,1789,5780,4.438,1,1
1.39771733,5.371,2.05,1761,6006,4.38,1.114,1
0.847591818,2.2792,1.29,2192,6325,4.38,1.105,1
2.42803481,3.105,0.94,1531,6587,4.463,1.008,1
0.787121634,3.131,37.64,1973,6116,4.482,0.786,1
0.962590826,1.2593,48.3,1992,6241,4.45,1.031,1
2.49384426,1.444,0.8,1514,6171,4.343,1.113,1
2.894948,3.176,1.18,1901,7051,4.144,1.662,1
0.980505235,1.4248,191.23,1903,5794,4.372,1.059,1
1.489457518,3.13,0.89,1829,6302,4.361,1.13,1
0.933727054,6.42,1.87,1573,5335,4.577,0.804,1
1.33252355,4.554,2.41,1750,5926,4.381,1.058,1
0.760939675,1.757,1.3,1820,5629,4.553,0.87,1
0.609926492,1.2219,1.19,2143,5936,4.501,0.965,1
0.750744957,1.9329,62.28,2076,6187,4.499,0.937,1
0.991665274,2.378,0.92,1919,6108,4.466,1.03,1
1.717852505,0.9596,1.34,2153,6674,4.121,1.637,1
0.566803514,4.817,0.9,1736,5277,4.625,0.64,1
0.594309806,0.828,0.99,2062,5925,4.558,0.834,1
4.31978105,7.204,3.87,2111,5519,3.303,4.368,1
1.75649972,3.421,1.61,2745,6619,3.718,3.05,1
0.996026207,5.161,30.17,1993,6110,4.387,1.077,1
0.681180374,0.998,0.89,1621,5081,4.578,0.696,1
0.6289993,1.546,0.79,3164,6734,4.057,1.804,1
0.762950944,0.972,1.12,1665,5377,4.588,0.744,1
0.945822135,1.933,0.91,1788,5959,4.549,0.856,1
0.63843769,0.3402,1.88,1711,5073,4.571,0.824,1
1.27551628,1.994,0.87,1739,5921,4.418,1.015,1
1.540379395,1.725,1.01,1638,5974,4.422,0.989,1
66.46751864,19.6827,11.94,462,5843,4.418,1.055,0
77.6115987,7.2566,2.62,397,5465,4.449,0.925,0
105.8823928,18.069,10.5,596,5896,3.756,2.527,0
77.4797188,10.1723,8.22,695,6715,3.922,2.301,0
289.864456,6.977,2.17,267,5642,4.443,0.979,0
84.6879808,10.0215,5.01,804,7717,3.888,2.641,0
207.5827234,6.733,6,597,7717,3.888,2.641,0
65.70460002,3.2645,2.57,454,5952,4.489,0.971,0
54.31998605,8.4652,5.79,570,6098,4.247,1.297,0
179.6076602,13.491,5.42,385,5845,4.163,1.436,0
51.75529576,7.3501,3.41,588,5755,4.081,1.361,0
51.07926307,6.3729,2.89,516,5803,4.351,1.073,0
190.3216564,15.234,8.15,449,5854,3.9,2.192,0
224.7782093,11.6346,7.52,323,5906,4.361,1.145,0
102.9639386,16.138,39.88,797,5047,3.066,7.119,0
145.5627134,5.818,67.51,387,6148,4.346,1.095,0
52.09081602,8.6329,5.7,542,6388,4.442,1.037,0
81.0634942,3.181,2.23,467,6388,4.442,1.037,0
118.378379,9.5552,3.46,376,5657,4.364,1.046,0
242.46712,12.549,1.74,286,5637,4.399,0.943,0
56.35418576,3.29,2.2,333,4616,4.604,0.668,0
87.24233248,4.1501,16.7,390,5671,4.501,0.955,0
50.79034619,10.877,9.16,580,6466,4.373,1.183,0
124.0359055,4.8518,10.41,414,6343,4.411,1.137,0
119.8399712,3.703,57.48,265,4572,4.564,0.747,0
56.2587885,8.295,1.81,487,6103,4.496,0.949,0
79.99621247,6.2614,27.76,602,6567,4.091,1.742,0
100.2828693,10.7249,2.47,479,6239,4.247,1.358,0
110.3782896,12.25,3.03,470,6343,4.259,1.366,0
82.2000105,10.595,2.4,521,5770,4.082,1.641,0
87.5174361,1.752,1.37,448,5884,4.305,1.127,0
110.2869374,4.442,1.14,404,5921,4.363,1.045,0
296.637865,16.2231,7.18,322,5951,4.222,1.357,0
57.3839668,3.508,1.68,472,5780,4.438,1,0
60.92832271,6.3262,2.87,474,5598,4.318,1.063,0
157.0654802,8.038,2.81,357,5616,4.298,1.2,0
91.3515867,8.517,1.54,435,6167,4.444,1.064,0
331.6011081,14.707,10.01,293,6238,4.378,1.054,0
152.1059397,7.3055,9.6,452,6823,4.279,1.377,0
81.73780699,6.7005,2.13,381,5564,4.522,0.85,0
75.11221874,4.9339,23.3,777,6201,3.616,3.354,0
110.3216543,13.3353,18.79,766,9274,4.154,2.043,0
498.39114,6.251,19.37,344,5198,3.614,3.207,0
125.6288762,9.299,8,348,5838,4.529,0.897,0
135.1878234,8.8898,2.5,363,5712,4.342,0.989,0
172.7049784,11.2793,3.13,376,5839,4.199,1.25,0
76.7325168,6.214,2.91,474,6197,4.382,1.06,0
51.84688575,4.7788,8.95,416,5271,4.543,0.838,0
160.0200597,5.101,3.54,301,5529,4.526,0.832,0
55.3285813,6.93,1.66,429,5529,4.526,0.832,0
166.7878817,6.0339,7.81,364,6063,4.347,1.074,0
88.2553544,4.0488,2.56,335,5262,4.598,0.761,0
117.040498,8.545,2.99,336,5467,4.496,0.856,0
328.2399546,12.1271,11.83,242,5551,4.509,0.899,0
62.3027873,7.573,2.73,437,5937,4.559,0.832,0
199.8392001,4.3782,2662.18,276,5457,4.548,0.869,0
52.6615836,3.0019,1.76,271,3985,4.721,0.54,0
252.0788453,3.9453,42.19,318,6348,4.434,1.014,0
53.71797107,4.0851,8.21,531,5833,4.276,1.151,0
58.3620495,6.2859,7.04,446,5592,4.467,0.953,0
94.885768,6.279,3.79,462,6353,4.359,1.139,0
87.0905994,6.236,3.12,366,5173,4.422,0.939,0
247.354265,8.686,2.1,194,4590,4.655,0.595,0
51.16579,4.715,1.54,429,5229,4.47,0.877,0
96.6781926,5.7605,3.43,408,5675,4.338,1.042,0
81.1694299,7.709,3.41,412,5865,4.505,0.944,0
86.4947807,7.284,2.91,367,5252,4.442,0.898,0
127.9075774,13.498,5.8,356,5960,4.516,0.906,0
129.94577,5.448,1.06,179,3761,4.793,0.46,0
199.4424699,7.148,40.01,294,5610,4.457,0.87,0
151.86392,8.622,2.63,318,5713,4.541,0.893,0
50.6984448,5.893,2.85,558,6343,4.411,1.137,0
90.4113556,6.523,3.37,413,6004,4.484,0.977,0
51.0672495,4.407,2.62,499,6004,4.484,0.977,0
240.187178,9.861,3.05,298,6004,4.484,0.977,0
52.8147284,7.267,2.41,516,6085,4.417,1.005,0
122.0799221,4.121,5.92,419,5313,4.052,1.501,0
176.243216,5.1035,40.58,316,5750,4.485,0.974,0
130.177466,8.4478,10.74,367,6046,4.486,0.972,0
85.3165776,2.81,6.1,423,6046,4.486,0.972,0
155.0421275,9.867,6.28,285,5307,4.552,0.768,0
161.4743937,10.598,4.79,440,6036,4.035,1.569,0
67.0932997,6.9062,4.06,496,5989,4.322,1.131,0
151.8861943,11.628,2.31,397,6131,4.292,1.24,0
278.1243619,3.968,6.2,295,5877,4.382,1.098,0
52.51354659,3.2754,11.38,453,5559,4.47,0.885,0
68.1613598,5.705,1.75,460,5741,4.341,1.008,0
122.3863812,7.196,1.73,265,4797,4.612,0.653,0
267.283301,7.806,1.42,205,4797,4.612,0.653,0
124.5244647,9.598,2.78,357,5497,4.386,1.052,0
70.2777109,2.488,2.57,434,5955,4.52,0.91,0
54.418464,4.401,3.1,492,5850,4.426,1.04,0
91.77221,6.363,2.13,358,5588,4.563,0.796,0
61.2563443,7.668,64.23,505,6144,4.402,1.091,0
60.4186137,5.298,2.72,390,5354,4.587,0.788,0
143.2063518,8.9776,9.36,308,5485,4.556,0.867,0
60.32488611,6.656,12.88,411,5485,4.556,0.867,0
50.4473156,7.439,2.15,486,5858,4.495,0.963,0
56.2279697,3.372,2.19,365,4980,4.608,0.734,0
269.294246,10.648,3.27,242,5325,4.558,0.863,0
80.8720639,11.114,4.73,376,5665,4.563,0.764,0
56.0560538,4.595,1.96,229,3593,4.784,0.47,0
119.0206251,8.1192,7.58,348,5796,4.544,0.871,0
235.9980206,8.3255,8.88,157,3822,4.73,0.53,0
51.53998542,6.695,6.11,471,5739,4.488,0.928,0
226.89047,7.525,4.48,244,5330,4.612,0.718,0
83.9250821,6.84,5.05,226,3960,4.747,0.51,0
99.6409653,4.439,3.89,419,5883,4.35,1.074,0
105.144749,7.239,2.71,401,6077,4.471,0.999,0
51.4259592,23.1174,31.5,551,6263,4.405,1.154,0
87.6475334,8.943,4.06,484,6505,4.381,1.163,0
66.788837,4.112,2.31,490,6297,4.448,1.031,0
53.5058383,10.4924,2.49,685,6253,4.001,1.851,0
52.56899169,6.7778,90.65,722,7201,4.202,1.658,0
76.0510651,6.443,1.61,379,5523,4.566,0.832,0
86.723152,4.794,1.45,391,5830,4.54,0.876,0
161.7881939,5.3149,31.24,348,6092,4.471,0.998,0
140.10394,17.654,4.16,559,6231,3.797,2.397,0
54.35637078,6.4393,33.13,598,6058,4.144,1.418,0
67.8318309,7.206,2.35,479,6299,4.472,0.983,0
89.69818152,5.60686,103.06,554,6214,4.021,1.583,0
185.0228788,4.85043,101.66,344,6195,4.437,1.029,0
107.7215744,8.112,3.83,390,5888,4.444,1.019,0
86.67855186,10.1386,9.88,446,6177,4.42,1.043,0
51.59804248,2.0133,6.85,450,5693,4.551,0.856,0
161.5280101,3.6935,6.15,318,5870,4.545,0.867,0
90.1244628,11.747,7.65,478,6444,4.376,1.2,0
83.4463335,6.521,2.52,479,6322,4.364,1.131,0
475.95433,11.85,1.8,173,5209,4.711,0.591,0
100.3036002,10.769,66.06,313,5055,4.566,0.772,0
302.3886858,3.0907,34.99,228,5324,4.546,0.733,0
64.6174465,5.727,5.41,383,5043,4.47,0.881,0
158.6853308,11.677,3.73,390,6126,4.279,1.186,0
55.6641243,23.322,35.67,434,5588,4.527,0.853,0
359.044542,28.944,9.2,260,5609,4.346,1.048,0
119.0624476,3.0992,9.5,366,5697,4.392,0.92,0
119.675993,7,5.56,379,6075,4.486,0.969,0
53.5293487,5.577,2.39,353,4744,4.606,0.725,0
51.075756,10.851,3.36,696,4991,3.615,2.935,0
137.7596012,9.1961,30.68,308,5228,4.467,0.87,0
165.7419042,24.838,56.25,695,5015,2.99,7.062,0
119.4082353,9.3389,11.5,275,5064,4.653,0.606,0
54.4205407,8.559,3.2,574,6781,4.422,1.067,0
99.6443146,5.1243,9.35,464,6459,4.371,1.189,0
85.34090859,10.5986,7157.69,409,6004,4.522,0.898,0
78.9257106,7.5664,12.04,396,5737,4.544,0.872,0
86.64763676,4.2624,7.62,366,5321,4.463,0.858,0
148.2722671,4.09,4.52,321,5717,4.538,0.884,0
